company_name,industry,dt_ym,ct_1st,ct_2nd,job_req_noun,job_add_noun,job_due_noun,title
제트시티,"IT, 컨텐츠",2023-12,IT,Back-end Engineer,"['이상', '백엔드', '개발', '경력', '실력', '앱', '서비스', '개발', '출시', '활용', '실무', '이해', '관계', '데이터베이스', '설계', '구축', '능력']","['창업', '스타트업', '주도', '프로젝트', '수행', '웹', '개발', '출시', '위치', '기반', '서비스', '서비스', '개발', '결제', '시스템', '구현', '보신', '직', '협업', '커뮤니케이션', '능력', '보유', '협업', '위', '코드', '문서', '제출', '서류', '이력서', '별도', '지원', '양식', '희망', '연봉', '재해', '포트폴리오', '개인', '프로젝트', '장소', '선택', '개인', '기술', '블로그', '선택', '채용', '절차', '서류', '전형', '커피', '챗', '온라인', '인터뷰', '대면', '최종', '합격', '위', '절차', '지원', '일부', '변경', '수도']","['앱', '서비스', '백엔드', '개발', '유지', '보수', '해외', '진출', '위', '앱', '고도화', '기능', '개발', '앱', '제작', '외주', '소통', '효과', '작업', '현재', '팀', '마일', '스톤', '집중', '우선', '순위', '정립', '개발', '효율', '개발', '문화', '적극', '제안', '토의', '현재', '활용', '주요', '툴']",백엔드 개발자 (2년 이상)
덴티움,제조,2023-12,Engineering,Electro Mechanical Engineer,"['기계공학', '재료', '금속', '관련', '전공자', '프로그램', '실무', '운영자', '포트폴리오', '제출']","['의료', '용덴탈용', '기구설계', '임플란트', '개발', '관련', '제품', '개발']","['기술', '스택', '담당', '치과', '용', '임플란트', '제품', '연구', '개발', '치과', '용', '임', '란드', '기구', '개발', '임플란트', '시스템', '개발', '무조건', '근무시간', '형태', '정규직', '수습', '기간', '개월', '일시', '주']",임플란트 개발팀 팀원
콘스탄트,"IT, 컨텐츠",2023-12,Management & Business,Purchasing Manager,"['경력', '이상', '제품', '기획', '출시', '운영', '개선', '제품']","['문제', '정의', '본인', '설계', '제품', '사용자', '논리', '표현', '설득', '맥락', '기획', '효과', '실행', '주도', '목표', '설정', '결과물', '낼', '해', '지시', '일만', '수행', '성취', '감', '리', '필드', '문화', '고객', '정량', '정성', '데이터', '기반', '구체', '파악', '데이터', '기반', '서비스', '개선']","['리', '필드', '디자이너', '마케터', '조직', '해', '리', '필드', '라인업', '탈모', '문제', '사용자', '친', '적', '위', '제품', '싱하', '기', '위해', '화장품', '조사', '커뮤니케이션', '제품', '기획', '발주', '품질', '관리', '제품', '관련', '제반', '사항', '총괄', '관리', '리', '필드', '제품', '통해', '제공', '사용자', '최고', '책임', '권한', '리', '필드', '브랜드', '방향성', '제품', '기획', '가이드라인', '직접', '확립', '리', '필드', '제품', '서비스', '관통', '전체', '제품', '라인업', '만']",[리필드] Product Manager (제품 기획)
덴티움,제조,2023-12,Engineering,Equipment Engineer,"['사용', '능통', '포트폴리오', '제출']","['자동화', '밀링머신', '개발', '경력', '해석', '프로그램', '사용', '캐스팅', '부품', '개발']","['기술', '스택', '담당', '기구설계', '자동', '화밀', '링', '머신', '기구', '해석', '개발', '무조건', '근무시간', '형태', '정규직', '수습', '기간', '개월', '일시', '주']",Milling Machine 기구설계자
이젤(Eazel),"IT, 컨텐츠",2023-03,IT,Back-end Engineer,"['컴퓨터', '공학', '전공', '전공', '지식', '보유', '프로젝트', '클린', '코드', '클린', '아키텍처', '지향', '지속', '리팩토링', '이해', '이해', '가지', '테이블', '설계', '이해', '컨테이너', '기술', '이해', '기반', '인프라', '구축', '개선', '솔루션', '도입', '기술', '스택', '협업', '툴']","['애자', '프로세스', '프로젝트', '리딩', '해', '전반', '개발', '프로세스', '개선', '활용', '프로젝트', '동작', '방식', '대해', '이해', '타입', '시스템', '대해', '이해', '프로젝트', '개발', '유지', '보수', '테스트', '코드', '기반', '개발', '보신', '인덱스', '튜닝', '쿼리', '튜닝', '적', '기반', '사용', '언어', '프레임워크', '디자인', '패턴', '도입', '레이어', '드', '아키텍처', '클린', '아키텍처', '헥', '사고', '날', '아키텍처', '소프트웨어', '시스템', '아키텍처', '대해', '이해', '적용', '프로젝트', '진행', '분산', '시스템', '구축', '운영', '여러', '국가', '서비스', '운영', '가지', '서비스', '구독', '결제', '시스템', '개발', '활용', '파이프라인', '개선']","['기반', '글로벌', '미술', '전시', '컨텐츠', '서비스', '백엔드', '비즈니스', '로직', '개발', '도메인', '성격', '데이터', '구조', '설계', '서비스', '품질', '향상', '위', '최적화', '리서치', '진행', '서비스', '운영', '위해', '백오피스', '시스템', '설계', '구현']",백엔드 엔지니어 (경력 - 4년차 이상)
유니브,"IT, 컨텐츠",2023-12,Marketing & Advertising,Brand Marketer,"['브랜드', '콘텐츠', '마케터', '이상', '서비스', '콘텐츠', '온라인', '교육', '플랫폼', '콘텐츠', '기획', '주요', '채널', '콘텐츠', '기획', '지표', '트래킹', '지표', '개선', '위', '액션', '플랜', '수립', '콘텐츠', '기반', '고객', '마케팅', '성과', '보신', '데이터', '기반', '인사이트', '도출', '의사', '결정', '진행']","['오프라인', '입시', '교육', '사업', '분야', '이해도', '구점', '카피라이팅', '감각', '핵심', '표현', '이미지', '영상', '콘텐츠', '기획', '제작', '스타트업', '초기', '단계', '마케팅']","['입시', '교육', '계', '사업', '홍보', '브랜드', '메시지', '구축', '콘텐츠', '브랜드', '마케팅', '전략', '수립', '브랜드', '채널', '콘텐츠', '영상', '이미지', '텍스트', '기획', '운영', '콘텐츠', '마케팅', '데이터', '분석', '인사이트', '도출']",브랜드&콘텐츠 마케터
디파이(DFY),"IT, 컨텐츠",2023-12,Design,Mobile Designer,"['필요', '기타', '중', '이상', '중', '이상', '모션', '미적', '감각', '영상', '제작', '능력', '보유', '지원', '자격', '경력', '경력', '개', '이상', '사용', '가능']","['모션그래픽', '애니메이션', '관련', '전공', '사용자', '제품', '렌더링', '유']","['사용', '영상', '이미지', '제작', '모델링', '셰이딩', '렌더링', '사용', '영상편집', '모션그래픽']",3D 디자이너
블리몽키즈,"판매, 유통",2023-12,Management & Business,Accountant,"['회계', '결산', '이상', '더존', '아이', '큐브', '사용']","['전산', '세무', '전산', '회계', '자격증', '소지', '부가세', '신고', '엑셀', '사용', '가능', '부서', '협업', '가능', '외국인', '직원', '영어', '소통', '가능', '해외', '자회사', '포함', '연결', '결산']","['회계감사', '지원', '월', '분기', '연간', '결산', '부가세', '세무', '신고', '매출', '비용', '증빙', '검수', '회계', '처리', '확인', '발행', '외화', '회수', '관리', '기타', '재무', '관련', '지원']",재무담당자
코스니즈,제조,2023-12,Customer Service,MD,"['학력', '무관', '경력', '이상', '팀', '파트', '카페', '어드민', '활용', '자사', '스마트', '스토어', '제휴', '대형', '소셜', '운영', '프로모션', '진행', '온라인', '채널', '어드민', '종합', '소셜', '오픈마켓', '커머스', '시장', '판매', '채널', '이해도', '생활용품', '뷰티', '헤어', '시장', '관심']","['사방', '넷', '사용', '포토샵', '사용']","['자사', '스마트', '스토어', '제휴', '온라인', '커머스', '트렌드', '상품', '노출', '로직', '분석', '온라인', '판매', '채널', '마케팅', '전략', '마켓', '쉐어', '계획', '수립', '판매', '채널', '상품', '관리', '운영', '프로모션', '기획', '광고', '관리', '신규', '채널', '이커머스', '입점', '진행', '매출', '관리', '손익', '분석', '리', '셀러', '관리', '리', '셀러', '리스트', '업', '가격', '모니터링']",온라인MD 팀장
덴티움,제조,2023-12,IT,Embedded Developer,"['프로그램', '언어', '능통', '시스템', '제어', '개발', '경력', '포트폴리오', '제출']","['외', '모터', '제어', '경력', '터치', '제어', '경력']","['기술', '스택', '담당', '덴탈', '유닛', '체어', '펌웨어', '개발', '무조건', '근무시간', '형태', '정규직', '수습', '기간', '개월', '일시', '주']",Unit Chair FW개발자
블리몽키즈,"판매, 유통",2023-12,HR,HR Manager,"['경력', '이상', '경력', '보유', '제도', '운영', '성과', '관리', '보상', '기본', '노동법', '인사', '규정', '이해', '보유']","['스타트업', '조직', '직', '소통', '커뮤니케이션', '능력', '보유', '최신', '인사', '트렌드', '직문', '관심', '인사이트', '보유', '매사', '긍정', '영진', '커뮤니케이션', '능력', '대표자', '창업', '자의', '사내', '문화', '청사진', '공유', '이해', '전파']","['인사', '기획', '채용', '평가', '보상', '조직', '관리', '주요', '인사', '프로세스', '도입', '운영', '노무', '관련', '리스크', '관리', '내부', '교육', '계획', '운영', '기타', '관련', '이슈', '대응']",인사담당자
윌로그,"물류, 운송",2023-12,Marketing & Advertising,Marketer,"['마케팅', '실무', '이상', '보유', '커뮤니케이션', '활용', '부서', '협업', '통해', '성과', '낼', '프로젝트', '매니지먼트', '우선', '순위', '분장', '스킬', '보유', '데이터', '기반', '문제', '진단', '성과', '개선', '위해', '아이디어', '즉각', '실행', '실천', '팀', '플레이어', '창의', '문제', '해결', '전반', '오프라인', '마케팅', '환경', '이해도', '전략', '수립', '유', '의미', '결과', '도출']","['물류', '공급망', '업계', '향', '제품', '관리', '영어', '외국어', '능통', '인하', '우스', '홍보', '광고', '디지털', '마케팅', '직접', '기획', '수행', '보신', '마케팅', '자동화', '툴', '활용', '광고', '운영', '동료', '모습', '무', '유', '창조', '나은', '서비스', '위해', '이바지', '스킬', '실패', '시도', '가치', '동료', '협력', '협업', '통해', '문제', '데', '성취', '감', '공동', '목표', '위해', '자리', '개성', '발휘', '긍정', '마음', '한정', '자원', '활용', '최대한', '낼']","['마케팅', '전략', '수립', '실행', '기업', '성장', '목표', '연간', '전략', '수립', '예산', '관리', '잠재', '고객', '프로필', '정의', '브랜드', '가치', '창', '위', '전략', '수립', '신규', '제품', '고객', '시장', '반응', '분석', '위', '전략', '프로젝트', '실행', '채널', '이해관계자', '효과', '브랜드', '포지셔닝', '메시지', '전달', '사업', '전반', '이벤트', '기획', '오프라인', '광고', '콘텐츠', '전략', '수립', '기타', '마케팅', '브랜드', '커뮤니케이션', '관리', '분석', '마케팅', '캠페인', '효과', '지속', '모니터링', '개선', '파이프라인', '관리', '매출', '증대', '부서', '협업', '매출', '증대', '캠페인', '전략', '수립', '캠페인', '지표', '개선', '광고', '최적화', '툴', '활용', '마케팅', '자동화', '툴', '활용', '통해', '마케팅', '캠페인', '효율', '평가', '개선', '마케팅', '영업', '파이프라인', '파이프라인', '단계', '별', '리드', '관리', '추적', '시장', '동향', '고객', '피드백', '경쟁', '분석', '바탕', '마케팅', '전략', '조정', '영업', '위', '마케팅', '자료', '기획', '제작']",B2B 마케터 (7년이상)
